case id,level,status,case owner,school,opeid,facility code,school city,school state,submitted,closed,closed reason,issues,education benefits
VA17139,Level 3,closed,James Lyles,LASELL COLLEGE,"""00215800""",31016621,NEWTON,MA,,,information only,,Post-9/11 Ch 33
VA11833,Level 3,closed,James Lyles,INSTITUTE FOR INTEGRATIVE NUTRITION,,35100132,NEW YORK,NY,,,resolved,,MGIB-AD Ch 30
VA14958,Level 3,closed,James Lyles,NEW YORK INSTITUTE OF TECHNOLOGY,"""00278201""",318Z0032,NEW YORK,NY,,,resolved,,"Post-9/11 Ch 33, VRE Ch 31"
,No Escalation Needed,closed,James Lyles,MANDL SCHOOL-THE COLLEGE OF ALLIED HEALTH,,249B3432,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12111,Level 3,closed,James Lyles,MANDL SCHOOL-THE COLLEGE OF ALLIED HEALTH,"""00740100""",249B3432,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNION THEOLOGICAL SEMINARY,,31996732,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12788,Level 3,closed,James Lyles,COLUMBIA UNIVERSITY,"""00270700""",31937132,NEW YORK,NY,,,information only,,VRE Ch 31
VA14883,Level 3,closed,James Lyles,PACE UNIVERSITY,"""00279100""",31874732,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12813,Level 3,closed,James Lyles,PACE UNIVERSITY,"""00279100""",31874732,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA10795,Level 3,closed,James Lyles,PACE UNIVERSITY,"""00279100""",31874732,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12790,Level 3,closed,James Lyles,FORDHAM UNIVERSITY-SCHOOL OF LAW,"""00272200""",31874432,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FORDHAM UNIVERSITY AT LINCOLN CENTER,,31874232,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FORDHAM UNIVERSITY AT LINCOLN CENTER,,31874232,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FORDHAM UNIVERSITY AT LINCOLN CENTER,,31874232,NEW YORK,NY,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FORDHAM UNIVERSITY AT LINCOLN CENTER,,31874232,NEW YORK,NY,,,resolved,,Post-9/11 Ch 33
VA22427,Level 3,closed,James Lyles,NEW YORK UNIVERSITY COLLEGE OF DENTISTRY,"""00278500""",31860132,New York,NY,,,information only,,Post-9/11 Ch 33
VA11961,Level 3,closed,James Lyles,NEW YORK UNIVERSITY,"""00278500""",31800132,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,GEMOLOGICAL INSTITUTE OF AMERICA NEW YORK,,26338932,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA11846,Level 3,closed,James Lyles,GEMOLOGICAL INST OF AMERICA,"""02231901""",26338932,NEW YORK,NY,,,resolved,,Post-9/11 Ch 33
VA11463,Level 3,closed,James Lyles,NEW YORK MEDICAL CAREER TRAINING CENTER,"""04133700""",25392432,New York,NY,,,information only,,Post-9/11 Ch 33
VA22443,Level 3,closed,James Lyles,DIGITAL FILM ACADEMY,"""04206200""",25369132,NEW YORK,NY,,,information only,,"Post-9/11 Ch 33, VRE Ch 31"
VA16008,Level 3,closed,James Lyles,DIGITAL FILM ACADEMY,"""04206200""",25369132,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NEW YORK FILM ACADEMY,,25368832,NEW YORK,NY,,,resolved,,Post-9/11 Ch 33
VA12850,Level 3,closed,James Lyles,SAE INSTITUTE OF TECHNOLOGY,,25367232,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12570,Level 3,closed,James Lyles,BERKELEY COLLEGE OF NEW YORK,"""00739400""",21903132,NEW YORK,NY,,,resolved,,Post-9/11 Ch 33
VA12014,Level 3,closed,James Lyles,DEVRY COLLEGE OF NEW YORK,"""01072795""",21376032,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA11940,Level 3,closed,James Lyles,DEVRY COLLEGE OF NEW YORK,"""01072795""",21376032,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA22454,Level 3,closed,James Lyles,DEVRY COLLEGE OF NEW YORK,"""01072795""",21376032,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA14888,Level 3,closed,James Lyles,DEVRY COLLEGE OF NEW YORK,"""01072795""",21376032,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA11779,Level 3,closed,James Lyles,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,"""00269300""",11903132,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA12522,Level 3,closed,James Lyles,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,"""00269300""",11903132,NEW YORK,NY,,,information only,,Post-9/11 Ch 33
VA16076,Level 3,closed,James Lyles,SUNY EMPIRE STATE COLLEGE,"""01028600""",11363932,New York,NY,,,information only,,Post-9/11 Ch 33
VA12624,Level 3,closed,James Lyles,NORTHWEST FLORIDA STATE COLLEGE,"""00151000""",119A9110,NICEVILLE,FL,,,resolved,,Post-9/11 Ch 33
VA17163,Level 3,closed,James Lyles,TIDEWATER TECH-TRADES,"""02320900""",25055346,NORFOLK,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CENTURA COLLEGE-NORFOLK,,24800246,NORFOLK,VA,,,information only,,Post-9/11 Ch 33
VA21302,Level 3,closed,James Lyles,CENTURA COLLEGE-NORFOLK,"""02334401""",24800246,NORFOLK,VA,,,information only,,
VA16086,Level 3,closed,James Lyles,TIDEWATER COMMUNITY COLLEGE,"""00371200""",14927446,NORFOLK,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,OLD DOMINION UNIVERSITY,,11900146,NORFOLK,VA,,,information only,,Post-9/11 Ch 33
VA12799,Level 3,closed,James Lyles,OLD DOMINION UNIVERSITY,"""00372800""",11900146,NORFOLK,VA,,,information only,,Post-9/11 Ch 33
VA11813,Level 3,closed,James Lyles,ALABAMA A & M UNIVERSITY,"""00100200""",11901101,Normal,AL,,,information only,,Post-9/11 Ch 33
VA16051,Level 3,closed,James Lyles,ILLINOIS STATE UNIVERSITY,"""00169200""",11000413,NORMAL,IL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,IMAGINE PAUL MITCHELL PARTNER SCHOOL,,25077236,NORMAN,OK,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,IMAGINE PAUL MITCHELL PARTNER SCHOOL,,25077236,NORMAN,OK,,,resolved,,DEA Ch 35
,No Escalation Needed,closed,James Lyles,IMAGINE PAUL MITCHELL PARTNER SCHOOL,,25077236,NORMAN,OK,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MASSACHUSETTS COLLEGE OF LIBERAL ARTS,,11015521,NORTH ADAMS,MA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ECPI UNIVERSITY-NORTH CHARLESTON,,24942440,NORTH CHARLESTON,SC,,,information only,,Post-9/11 Ch 33
VA12478,Level 3,closed,James Lyles,ECPI UNIVERSITY-NORTH CHARLESTON,"""01019800""",24942440,NORTH CHARLESTON,SC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,BRYANT & STRATTON COLLEGE-RICHMOND,,21953146,North Chesterfield,VA,,,information only,,Post-9/11 Ch 33
VA12083,Level 3,closed,James Lyles,BRYANT AND STRATTON COLLEGE-RICHMOND,"""00267812""",21953146,North Chesterfield,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PAUL MITCHELL THE SCHOOL-NORTH HAVEN,,25830707,NORTH HAVEN,CT,,,information only,,Post-9/11 Ch 33
VA11760,Level 3,closed,James Lyles,PAUL MITCHELL THE SCHOOL-NORTH HAVEN,"""02112700""",25830707,NORTH HAVEN,CT,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ARKANSAS COLLEGE OF BARBERING AND HAIR DESIGN,,25006204,NORTH LITTLE ROCK,AR,,,information only,,Post-9/11 Ch 33;MGIB-AD Ch 30
,No Escalation Needed,closed,James Lyles,JOHNSON & WALES UNIVERSITY-NORTH MIAMI,,31109310,NORTH MIAMI,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSAL TECHNICAL INSTITUTE OF MASSACHUSETTS INC,,25854521,NORWOOD,MA,,,resolved,,Post-9/11 Ch 33
VA11858,Level 3,closed,James Lyles,UNIVERSITY OF NOTRE DAME,"""00184000""",31002214,NOTRE DAME,IN,,,resolved,,Post-9/11 Ch 33
VA11986,Level 3,closed,James Lyles,THE ART INSTITUTE OF MICHIGAN-NOVI,"""01258405""",21114522,NOVI,MI,,,information only,,Post-9/11 Ch 33
VA11736,Level 3,closed,James Lyles,AVIATION INSTITUTE OF MAINTENANCE,,25178105,OAKLAND,CA,,,information only,,Post-9/11 Ch 33
VA16064,Level 3,closed,James Lyles,HOLY NAMES UNIVERSITY,"""00118300""",31140005,OAKLAND,CA,,,information only,,VRE Ch 31
VA16063,Level 2,closed,Christopher Sutherland,HOLY NAMES UNIVERSITY,"""00118300""",31140005,OAKLAND,CA,,,information only,,VRE Ch 31
VA12640,Level 3,closed,James Lyles,CALIFORNIA COLLEGE OF THE ARTS,"""00112701""",31600005,OAKLAND,CA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,COSMIX SCHOOL OF MAKEUP ARTISTRY,,25490510,OAKLAND PARK,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,COLLEGE OF CENTRAL FLORIDA,,14909410,OCALA,FL,,,information only,,Post-9/11 Ch 33
VA11619,Level 3,closed,James Lyles,COLLEGE OF CENTRAL FLORIDA,"""00147100""",14909410,OCALA,FL,,,resolved,,Post-9/11 Ch 33
VA12095,Level 3,closed,James Lyles,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,"""00993000""",11019943,ODESSA,TX,,,resolved,,"Post-9/11 Ch 33, VRE Ch 31"
VA11778,Level 3,closed,James Lyles,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,"""00993000""",11019943,ODESSA,TX,,,information only,,Post-9/11 Ch 33
VA12622,Level 3,closed,James Lyles,ILLINOIS VALLEY COMMUNITY COLLEGE,"""00170500""",14911413,OGLESBY,IL,,,information only,,MGIB-AD Ch 30
VA17162,Level 3,closed,James Lyles,OKLAHOMA STATE UNIVERSITY-OKC,"""00964700""",14939436,OKLAHOMA CITY,OK,,,information only,,Post-9/11 Ch 33
VA11843,Level 3,closed,James Lyles,SOUTH PUGET SOUND COMMUNITY COLLEGE,"""00537200""",14928447,OLYMPIA,WA,,,resolved,,Post-9/11 Ch 33
VA14961,Level 3,closed,James Lyles,CREIGHTON UNIVERSITY,"""00254200""",31800127,OMAHA,NE,,,information only,,Post-9/11 Ch 33
VA17175,Level 3,closed,James Lyles,UNIVERSITY OF NEBRASKA AT OMAHA,"""00255400""",11801427,OMAHA,NE,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF PHOENIX-SOUTHERN CALIFORNIA CAMPUS,,21891605,ONTARIO,CA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF PHOENIX-SOUTHERN CALIFORNIA CAMPUS,,21891605,ONTARIO,CA,,,resolved,,Post-9/11 Ch 33
VA11655,Level 3,closed,James Lyles,ARGOSY UNIVERSITY-INLAND EMPIRE,"""02179932""",21804105,ONTARIO,CA,,,information only,,Post-9/11 Ch 33
VA12826,Level 3,closed,James Lyles,SOUTH LOUISIANA COMMUNITY COLLEGE TH HARRIS,"""03956300""",14812018,OPELOUSAS,LA,,,information only,,DEA Ch 35
,No Escalation Needed,closed,James Lyles,ARGOSY UNIVERSITY-ORANGE COUNTY,,31016405,ORANGE,CA,,,information only,,post9::11 ch 33
VA11985,Level 3,closed,James Lyles,COLUMBIA SOUTHERN UNIVERSITY,"""04121500""",21911801,Orange Beach,AL,,,information only,,MGIB-SR Ch 1606
VA12126,Level 3,closed,James Lyles,CLAFLIN UNIVERSITY,"""00342400""",31001840,ORANGEBURG,SC,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,SOUTH CAROLINA STATE UNIVERSITY,,11002040,ORANGEBURG,SC,,,information only,,Post-9/11 Ch 33
VA11902,Level 3,closed,James Lyles,AMERICAN ACADEMY OF COSMETOLOGY,"""04151500""",25484410,ORANGE PARK,FL,,,information only,,Post-9/11 Ch 33
VA12339,Level 3,closed,James Lyles,BRYANT & STRATTON COLLEGE - ORCHARD PARK,,24800832,ORCHARD PARK,NY,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,BRYANT & STRATTON COLLEGE-ONLINE,,24800732,ORCHARD PARK,NY,,,information only,,Post-9/11 Ch 33
VA11605,Level 3,closed,James Lyles,ERIE COMMUNITY COLLEGE SOUTH,"""01068400""",14952432,ORCHARD PARK,NY,,,information only,,Post-9/11 Ch 33
VA11618,Level 3,closed,James Lyles,CLACKAMAS COMMUNITY COLLEGE,"""00487800""",14909437,Oregon City,OR,,,information only,,Post-9/11 Ch 33
VA12618,Level 3,closed,James Lyles,UTAH VALLEY UNIVERSITY,"""00402700""",11900144,OREM,UT,,,resolved,,Post-9/11 Ch 33
VA12333,Level 3,closed,James Lyles,UTAH VALLEY UNIVERSITY,"""00402700""",11900144,OREM,UT,,,information only,,Post-9/11 Ch 33
VA11980,Level 3,closed,James Lyles,UNIVERSIDAD DEL TURABO ORLANDO,"""01171900""",31828210,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO,,31061110,ORLANDO,FL,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO,,31007563,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA11761,Level 3,closed,James Lyles,UNIVERSAL TECHNICAL INSTITUTE,"""02100502""",28153910,ORLANDO,FL,,,resolved,,Post-9/11 Ch 33
VA11750,Level 3,closed,James Lyles,UNIVERSAL TECHNICAL INSTITUTE,"""02100502""",28153910,ORLANDO,FL,,,resolved,,Post-9/11 Ch 33
VA16075,Level 3,closed,James Lyles,UNIVERSAL TECHNICAL INSTITUTE,"""02100502""",28153910,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA10792,Level 3,closed,James Lyles,UNIVERSAL TECHNICAL INSTITUTE,"""02100502""",28153910,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA12632,Level 3,closed,James Lyles,MECH TECH INSTITUTE,,25500210,Orlando,FL,,,information only,,Post-9/11 Ch 33
VA12755,Level 3,closed,James Lyles,NEW HORIZONS COMPUTER LEARNING CENTER-ORLANDO,,25463210,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA12691,Level 3,closed,James Lyles,FLORIDA DIVING INSTITUTE,,25442510,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA12690,Level 3,closed,James Lyles,FLORIDA DIVING INSTITUTE,,25442510,ORLANDO,FL,,,information only,,VRE Ch 31
VA12124,Level 3,closed,James Lyles,FLORIDA DIVING INSTITUTE,,25442510,ORLANDO,FL,,,information only,,VRE Ch 31
VA10282,Level 3,closed,Tameika Tiller,JOE BLASCO MAKEUP ARTIST TRAINING CENTER,"""04209400""",25151110,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA12563,Level 3,closed,James Lyles,FLORIDA TECHNICAL COLLEGE,"""02218700""",24811010,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA11662,Level 3,closed,James Lyles,VALENCIA COLLEGE,"""00675000""",14929410,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA11661,Level 3,closed,James Lyles,VALENCIA COLLEGE,"""00675000""",14929410,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF CENTRAL FLORIDA,,11955110,ORLANDO,FL,,,resolved,,Post-9/11 Ch 33
VA11698,Level 3,closed,James Lyles,UNIVERSITY OF CENTRAL FLORIDA,"""00395400""",11955110,ORLANDO,FL,,,information only,,Post-9/11 Ch 33
VA14935,Level 3,closed,James Lyles,UNIVERSITY OF CENTRAL FLORIDA,"""00395400""",11955110,ORLANDO,FL,,,resolved,,Post-9/11 Ch 33
VA16069,Level 3,closed,James Lyles,UNIVERSITY OF MAINE,"""00205300""",11000619,Orono,ME,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,INDIAN HILLS COMMUNITY COLLEGE,,14923415,OTTUMWA,IA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PAUL MITCHELL THE SCHOOL-ORLANDO,,25472310,OVIEDO,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CHARTER COLLEGE-OXNARD,,21115205,OXNARD,CA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CHARTER COLLEGE-OXNARD,,21115205,OXNARD,CA,,,information only,,Post-9/11 Ch 33;VRE Ch 31
VA16098,Level 3,closed,James Lyles,CHARTER COLLEGE-OXNARD,"""03278300""",21115205,OXNARD,CA,,,information only,,VRE Ch 31
VA11712,Level 3,closed,James Lyles,PALM BEACH STATE COLLEGE-NORTH CAMPUS PALM BCH GDNS,,14807210,PALM BEACH GARDENS,FL,,,information only,,Post-9/11 Ch 33
VA22381,Level 3,closed,James Lyles,MORAINE VALLEY COMMUNITY COLLEGE,"""00769200""",14976413,PALOS HILLS,IL,,,information only,,Post-9/11 Ch 33
VA22429,Level 3,closed,James Lyles,UNIVERSIDAD LATINA DE PANAMA,,31100689,PANAMA CITY,,,,resolved,,Post-9/11 Ch 33
VA20282,Level 3,closed,James Lyles,GULF COAST STATE COLLEGE,"""00149000""",14972010,PANAMA CITY,FL,,,information only,,MGIB-AD Ch 30
,No Escalation Needed,closed,James Lyles,LINCOLN TECHNICAL INSTITUTE-PARAMUS,,25011730,PARAMUS,NJ,,,resolved,,MGIB-SR Ch 1606
VA14893,Level 3,closed,James Lyles,PARK UNIVERSITY ARTS AND SCIENCE SCHOOL,"""00249800""",31000725,PARKVILLE,MO,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ART CENTER COLLEGE OF DESIGN,,31501305,PASADENA,CA,,,information only,,Post-9/11 Ch 33
VA11927,Level 3,closed,James Lyles,PACIFIC OAKS COLLEGE,"""00125500""",31981105,PASADENA,CA,,,information only,,"TATU, Post-9/11 Ch 33"
VA12345,Level 3,closed,James Lyles,WEBSTER UNIVERSITY PATRICK AFB,"""00252100""",31059410,PATRICK AFB,FL,,,information only,,Post-9/11 Ch 33
VA12626,Level 3,closed,James Lyles,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL-RHODE ISLAND,"""02584400""",28103639,Pawtucket,RI,,,resolved,,Post-9/11 Ch 33
VA12571,Level 3,closed,James Lyles,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL-RHODE ISLAND,"""02584400""",28103639,Pawtucket,RI,,,resolved,,Post-9/11 Ch 33
VA12491,Level 3,closed,James Lyles,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL-RHODE ISLAND,"""02584400""",28103639,Pawtucket,RI,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,LEEWARD COMMUNITY COLLEGE,,14913164,PEARL CITY,HI,,,information only,,Post-9/11 Ch 33
VA17224,Level 3,closed,James Lyles,EMERGENCY MEDICAL TEACHING SERVICES,,25059621,Pembroke,MA,,,resolved,,Post-9/11 Ch 33
VA11689,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,"""00295400""",11006933,Pembroke,NC,,,resolved,,Post-9/11 Ch 33
VA20276,Level 3,closed,James Lyles,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,"""00295400""",11006933,Pembroke,NC,,,information only,,Post-9/11 Ch 33
VA12056,Level 3,closed,James Lyles,KEISER UNIVERSITY-PEMBROKE PINES,"""02151900""",31829610,PEMBROKE PINES,FL,,,information only,,Post-9/11 Ch 33
VA10922,Level 3,closed,James Lyles,NS AVIATION INC,,25259010,Pembroke Pines,FL,,,information only,,Post-9/11 Ch 33
VA22428,Level 3,closed,James Lyles,FLORIDA TECHNICAL COLLEGE-PEMBROKE PINES,"""02218700""",24811410,PEMBROKE PINES,FL,,,information only,,VRE Ch 31
VA22416,Level 3,closed,James Lyles,FLORIDA TECHNICAL COLLEGE-PEMBROKE PINES,"""02218700""",24811410,PEMBROKE PINES,FL,,,information only,,"Post-9/11 Ch 33, VRE Ch 31"
VA12353,Level 3,closed,James Lyles,US NAVY NETPDTC N6 FACILITY,,10A08510,PENSACOLA,FL,,,information only,,
VA11806,Level 3,closed,James Lyles,VIRGINIA STATE UNIVERSITY,"""00376400""",11903146,PETERSBURG,DC,,,information only,,Post-9/11 Ch 33
VA11798,Level 3,closed,James Lyles,JEFFSTAT EMS TRAINING CENTER,,32918538,PHILA,PA,,,information only,,Post-9/11 Ch 33
VA11714,Level 3,closed,James Lyles,DREXEL UNIVERSITY,"""00325600""",31922138,PHILADELPHIA,PA,,,resolved,,Post-9/11 Ch 33
VA16110,Level 3,closed,James Lyles,DREXEL UNIVERSITY,"""00325600""",31922138,PHILADELPHIA,PA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,DREXEL UNIVERSITY,,31973138,PHILADELPHIA,PA,,,information only,,Post-9/11 Ch 33;VRE Ch 31
VA14926,Level 3,closed,James Lyles,THOMAS JEFFERSON UNIVERSITY,"""01239300""",31825538,PHILADELPHIA,PA,,,information only,,Post-9/11 Ch 33
VA12734,Level 3,closed,James Lyles,THOMAS JEFFERSON UNIVERSITY,"""01239300""",31825538,PHILADELPHIA,PA,,,information only,,Post-9/11 Ch 33
VA14919,Level 3,closed,James Lyles,UNIVERSITY OF PENNSYLVANIA,"""00337800""",31810038,PHILADELPHIA,PA,,,resolved,,Post-9/11 Ch 33
VA16082,Level 3,closed,James Lyles,HOLY FAMILY UNIVERSITY,"""00327500""",31008238,Philadelphia,PA,,,information only,,Post-9/11 Ch 33
VA16068,Level 3,closed,James Lyles,UNIVERSITY OF PHOENIX-PHILADELPHIA,"""42098852""",21841138,Philadelphia,PA,,,information only,,"Post-9/11 Ch 33, MGIB-AD Ch 30"
,No Escalation Needed,closed,James Lyles,TEMPLE UNIVERSITY,,11900238,PHILADELPHIA,PA,,,resolved,,Post-9/11 Ch 33
VA11597,Level 3,closed,James Lyles,TEMPLE UNIVERSITY,"""00337100""",11900238,Philadelphia,PA,,,information only,,"Post-9/11 Ch 33, MGIB-AD Ch 30"
VA12663,Level 3,closed,James Lyles,TEMPLE UNIVERSITY,"""00337100""",11900238,Philadelphia,PA,,,information only,,Post-9/11 Ch 33
VA12648,Level 3,closed,James Lyles,TEMPLE UNIVERSITY,"""00337100""",11900238,Philadelphia,PA,,,resolved,,MGIB-SR Ch 1606
VA12646,Level 3,closed,James Lyles,TEMPLE UNIVERSITY,"""00337100""",11900238,Philadelphia,PA,,,information only,,Post-9/11 Ch 33
VA12488,Level 3,closed,James Lyles,TEMPLE UNIVERSITY,"""00337100""",11900238,Philadelphia,PA,,,information only,,DEA Ch 35
VA11832,Level 3,closed,James Lyles,ARGOSY UNIVERSITY (ONLINE),,21005103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11641,Level 3,closed,James Lyles,CHAPMAN UNIVERSITY PHOENIX (WITHDRAWN),,31004403,PHOENIX,AZ,,,information only,,DEA Ch 35
VA12104,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA12103,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA12015,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA12007,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11996,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,MGIB-AD Ch 30
VA12040,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA12035,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA12022,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11982,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11956,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11948,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11947,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11945,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11932,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11900,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11887,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11880,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,information only,,Post-9/11 Ch 33
VA11841,Level 3,closed,James Lyles,GRAND CANYON UNIVERSITY,"""00107400""",21006103,PHOENIX,AZ,,,resolved,,Post-9/11 Ch 33
