ope id,institution name,trade name,city,state,institution type,status,approval date
"""00772900""",COUNTY COLLEGE OF MORRIS,,Randolph,NJ,Main Location,,09/05/2014 12:44
"""00772900""",COUNTY COLLEGE OF MORRIS,,Randolph,NJ,Additional Location,,09/05/2014 12:44
"""00772901""",COUNTY COLLEGE OF MORRIS - AT  SCHUYLER PLACE,,Morristown,NJ,Additional Location,,09/05/2014 12:44
"""02119200""",COURT REPORTING INSTITUTE OF ST LOUIS,,Clayton,MO,Main Location,,10/10/2014 5:57
"""02119200""",COURT REPORTING INSTITUTE OF ST LOUIS,,Clayton,MO,Additional Location,,10/10/2014 5:57
"""00470700""",COVENANT THEOLOGICAL SEMINARY,,Saint Louis,MO,Main Location,,09/10/2014 20:39
"""00470700""",COVENANT THEOLOGICAL SEMINARY,,Saint Louis,MO,Additional Location,,09/10/2014 20:39
"""00190200""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL,Cowley College,Arkansas City,KS,Main Location,,06/27/2014 6:36
"""00190200""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL,,Arkansas City,KS,Additional Location,,06/27/2014 6:36
"""00190204""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Winfield,KS,Additional Location,,06/27/2014 6:36
"""00190205""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Oxford,KS,Additional Location,,06/27/2014 6:36
"""00190206""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Udall,KS,Additional Location,,06/27/2014 6:36
"""00190207""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Conway Springs,KS,Additional Location,,06/27/2014 6:36
"""00190209""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Caldwell,KS,Additional Location,,06/27/2014 6:36
"""00190210""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Argonia,KS,Additional Location,,06/27/2014 6:36
"""00190212""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Belle Plaine,KS,Additional Location,,06/27/2014 6:36
"""00190213""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,South Haven,KS,Additional Location,,06/27/2014 6:36
"""00190219""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Mulvane,KS,Additional Location,,06/27/2014 6:36
"""00190220""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Mulvane,KS,Additional Location,,06/27/2014 6:36
"""00190221""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Mulvane,KS,Additional Location,,06/27/2014 6:36
"""00190226""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Andover,KS,Additional Location,,06/27/2014 6:36
"""00190228""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Cedar Vale,KS,Additional Location,,06/27/2014 6:36
"""00190229""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Burden,KS,Additional Location,,06/27/2014 6:36
"""00190230""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Dexter,KS,Additional Location,,06/27/2014 6:36
"""00190231""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Wellington,KS,Additional Location,,06/27/2014 6:36
"""00190232""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Winfield,KS,Additional Location,,06/27/2014 6:36
"""00190233""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Wellington,KS,Additional Location,,06/27/2014 6:36
"""00190234""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Clearwater,KS,Additional Location,,06/27/2014 6:36
"""00190235""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Wichita,KS,Additional Location,,06/27/2014 6:36
"""00190236""",COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL TECHNICAL SCHOOL -,,Winfield,KS,Additional Location,,06/27/2014 6:36
"""00927200""",CRAFTON HILLS COLLEGE,,Yucaipa,CA,Main Location,,12/30/2014 6:58
"""00927200""",CRAFTON HILLS COLLEGE,,Yucaipa,CA,Additional Location,,12/30/2014 6:58
"""00679900""",CRAVEN COMMUNITY COLLEGE,,New Bern,NC,Main Location,,09/01/2014 20:19
"""00679900""",CRAVEN COMMUNITY COLLEGE,,New Bern,NC,Additional Location,,09/01/2014 20:19
"""00679901""",CRAVEN COMMUNITY COLLEGE - HAVELOCK,,Cherry Point,NC,Additional Location,,09/01/2014 20:19
"""00679902""",CRAVEN COMMUNITY COLLEGE - HAVELOCK CAMPUS,,Havelock,NC,Additional Location,,09/01/2014 20:19
"""03164300""",CREATIVE CENTER (THE),,Omaha,NE,Main Location,,03/11/2015 11:18
"""03164300""",CREATIVE CENTER (THE),,Omaha,NE,Additional Location,,03/11/2015 11:18
"""02285500""",CREATIVE CIRCUS,,Atlanta,GA,Main Location,,09/17/2014 19:19
"""02285500""",CREATIVE CIRCUS,,Atlanta,GA,Additional Location,,09/17/2014 19:19
"""00254200""",CREIGHTON UNIVERSITY,,Omaha,NE,Main Location,,07/21/2014 19:05
"""00254200""",CREIGHTON UNIVERSITY,,Omaha,NE,Additional Location,,07/21/2014 19:05
"""00254201""",CREIGHTON UNIVERSITY - SCHOOL OF NURSING,,Hastings,NE,Additional Location,,07/21/2014 19:05
"""00254203""",CREIGHTON UNIVERSITY - ST JOSEPH'S HOSPITAL & MED CENTER,,Phoenix,AZ,Additional Location,,07/21/2014 19:05
"""00254204""",CREIGHTON UNIVERSITY - UNIVERSITY OF ALASKA ANCHORAGE,,Anchorage,AK,Additional Location,,07/21/2014 19:05
"""00254205""",CREIGHTON UNIVERSITY - REGIS UNIVERSITY,,Denver,CO,Additional Location,,07/21/2014 19:05
"""03010400""",CRESCENT CITY SCHOOL OF GAMING & BARTENDING,Crescent Schools and Crescent School of Gaming & Bartending,New Orleans,LA,Main Location,,08/31/2014 20:36
"""03010400""",CRESCENT CITY SCHOOL OF GAMING & BARTENDING,,New Orleans,LA,Additional Location,,08/31/2014 20:36
"""03010401""",CRESCENT CITY SCHOOL OF GAMING & BARTENDING -,,Gulfport,MS,Additional Location,,08/31/2014 20:36
"""03010404""",CRESCENT CITY SCHOOL OF GAMING & BARTENDING -,,Robinsville,MS,Additional Location,,08/31/2014 20:36
"""03010405""",CRESCENT CITY SCHOOL OF GAMING & BARTENDING,,Las Vegas,NV,Additional Location,,08/31/2014 20:36
"""00245900""",CROWDER COLLEGE,,Neosho,MO,Main Location,,09/17/2014 6:47
"""00245900""",CROWDER COLLEGE,,Neosho,MO,Additional Location,,09/17/2014 6:47
"""00245901""",CROWDER COLLEGE - MOSS HIGHER EDUCATION CENTER,,Nevada,MO,Additional Location,,09/17/2014 6:47
"""00245903""",CROWDER COLLEGE - WEBB CITY,,Webb City,MO,Additional Location,,09/17/2014 6:47
"""00245905""",CROWDER COLLEGE - WATLEY CENTER,,Cassville,MO,Additional Location,,09/17/2014 6:47
"""00245906""",CROWDER COLLEGE - MCDONALD COUNTY,,Pineville,MO,Additional Location,,09/17/2014 6:47
"""00245907""",CROWDER COLLEGE - MT. VERNON,,Mount Vernon,MO,Additional Location,,09/17/2014 6:47
"""00245908""",CROWDER COLLEGE - MONETT,,Monett,MO,Additional Location,,09/17/2014 6:47
"""00245910""",CROWDER COLLEGE - CARTHAGE,,Carthage,MO,Additional Location,,09/17/2014 6:47
"""00245911""",CROWDER COLLEGE - ADVANCED TRAINING AND TECHNOLOGY CENTER,,Joplin,MO,Additional Location,,09/17/2014 6:47
"""00238300""",CROWN COLLEGE,,St Bonifacius,MN,Main Location,,09/01/2014 20:19
"""00238300""",CROWN COLLEGE,,St Bonifacius,MN,Additional Location,,09/01/2014 20:19
"""00119200""",CUESTA COLLEGE,,San Luis Obispo,CA,Main Location,,10/07/2014 19:51
"""00119200""",CUESTA COLLEGE,,San Luis Obispo,CA,Additional Location,,10/07/2014 19:51
"""00119201""",CUESTA COLLEGE - ARROYO GRANDE HIGH SCHOOL,,Arroyo Grande,CA,Additional Location,,10/07/2014 19:51
"""00119202""",CUESTA COLLEGE - ATASCADERO STATE HOSPITAL,,Atascadero,CA,Additional Location,,10/07/2014 19:51
"""00119203""",CUESTA COLLEGE - NORTH COUNTY CAMPUS,,Paso Robles,CA,Additional Location,,10/07/2014 19:51
"""00730400""",CULINARY INSTITUTE OF AMERICA,,Hyde Park,NY,Main Location,,04/15/2015 19:19
"""00730400""",CULINARY INSTITUTE OF AMERICA,,Hyde Park,NY,Additional Location,,04/15/2015 19:19
"""00730401""",CULINARY INSTITUTE OF AMERICA - GREYSTONE,,Saint Helena,CA,Additional Location,,04/15/2015 19:19
"""00730402""",CULINARY INSTITUTE OF AMERICA - SAN ANTONIO,,San Antonio,TX,Additional Location,,04/15/2015 19:19
"""00246000""",CULVER-STOCKTON COLLEGE,,Canton,MO,Main Location,,12/14/2014 19:55
"""00246000""",CULVER-STOCKTON COLLEGE,,Canton,MO,Additional Location,,12/14/2014 19:55
"""00260100""",CUMBERLAND COUNTY COLLEGE,,Vineland,NJ,Main Location,,09/10/2014 20:39
"""00260100""",CUMBERLAND COUNTY COLLEGE,,Vineland,NJ,Additional Location,,09/10/2014 20:39
"""00348500""",CUMBERLAND UNIVERSITY,,Lebanon,TN,Main Location,,06/17/2015 20:22
"""00348500""",CUMBERLAND UNIVERSITY,,Lebanon,TN,Additional Location,,06/17/2015 20:22
"""00727300""",CUNY BERNARD M. BARUCH COLLEGE,,New York,NY,Main Location,,09/05/2014 6:38
"""00727300""",CUNY BERNARD M. BARUCH COLLEGE,,New York,NY,Additional Location,,09/05/2014 6:38
"""00269100""",CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,,New York,NY,Main Location,,09/05/2014 6:38
"""00269100""",CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,,New York,NY,Additional Location,,09/05/2014 6:38
"""00269200""",CUNY BRONX COMMUNITY COLLEGE,,Bronx,NY,Main Location,,09/05/2014 6:38
"""00269200""",CUNY BRONX COMMUNITY COLLEGE,,Bronx,NY,Additional Location,,09/05/2014 6:38
"""00268700""",CUNY BROOKLYN COLLEGE,,Brooklyn,NY,Main Location,,09/05/2014 6:38
"""00268700""",CUNY BROOKLYN COLLEGE,,Brooklyn,NY,Additional Location,,09/05/2014 6:38
"""00476500""",CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,CUNY Graduate Center,New York,NY,Main Location,,09/05/2014 6:38
"""00476500""",CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,,New York,NY,Additional Location,,09/05/2014 6:38
"""00476501""",CUNY GRADUATE SCHOOL & UNIVERSITY CENTER - BERNARD BARUCH COLLEGE,,New York,NY,Additional Location,,09/05/2014 6:38
"""00476502""",CUNY GRADUATE SCHOOL AND UNIVERSITY CENTER - BROOKLYN COLLEGE,,Brooklyn,NY,Additional Location,,09/05/2014 6:38
