Facility Code,Name of Institution,State,Country,Number of Trainees,Profit Status,Type of Payment,Total Cost,Number of payments
21905144,Strayer University - Utah (Withdrawn),Utah,,1,Private profit,Yellow Ribbon,$456.25,1
21905103,University Of Phoenix (Southern Arizona),Arizona,,4,Private profit,Yellow Ribbon,"$2,548.49",6
21905033,Strayer University - South Raleigh,North Carolina,,3,Private profit,Yellow Ribbon,"$4,014.68",4
21904933,Strayer University - Huntersville,North Carolina,,4,Private profit,Yellow Ribbon,"$6,555.04",4
21904833,Strayer University - Greensboro,North Carolina,,2,Private profit,Yellow Ribbon,"$1,461.70",2
21904733,Itt Technical Institute - Durham,North Carolina,,5,Private profit,Yellow Ribbon,"$11,633.34",11
21904633,Itt Technical Institute - North Charlotte,North Carolina,,26,Private profit,Yellow Ribbon,"$66,333.89",47
21904611,Strayer University (Augusta),Georgia,,31,Private profit,Yellow Ribbon,"$30,671.70",35
21904533,Charlotte School Of Law,North Carolina,,14,Private profit,Yellow Ribbon,"$52,229.98",17
21904440,University Of Phoenix,South Carolina,,4,Private profit,Yellow Ribbon,"$1,123.05",4
21904411,Strayer University - (Savannah),Georgia,,14,Private profit,Yellow Ribbon,"$12,174.72",16
21904340,"Strayer University (Greenville, Sc Campus)",South Carolina,,1,Private profit,Yellow Ribbon,$291.25,1
21904333,Itt Technical Institute-Cary/Morrisville,North Carolina,,26,Private profit,Yellow Ribbon,"$55,748.78",43
21904320,Strayer University At Montgomery (Rockville),Maryland,,1,Private profit,Yellow Ribbon,$730.85,1
21904311,Strayer University (Lithonia),Georgia,,19,Private profit,Yellow Ribbon,"$17,831.53",19
21904240,Strayer University - Columbia Campus,South Carolina,,4,Private profit,Yellow Ribbon,"$2,680.20",4
21904233,Itt Technical Institute-High Point,North Carolina,,17,Private profit,Yellow Ribbon,"$38,534.94",27
21904211,Strayer University (Douglasville),Georgia,,11,Private profit,Yellow Ribbon,"$10,363.03",11
21904142,The Art Institute Of Tennessee - Nashville,Tennessee,,65,Private profit,Yellow Ribbon,"$254,003.96",120
21904140,Strayer University (Charleston),South Carolina,,8,Private profit,Yellow Ribbon,"$6,677.64",8
21904133,Strayer University - North Raleigh,North Carolina,,8,Private profit,Yellow Ribbon,"$8,994.85",8
21904125,Devry University,Missouri,,15,Private profit,Yellow Ribbon,"$31,738.49",26
21904111,Strayer University - (Roswell),Georgia,,1,Private profit,Yellow Ribbon,$730.84,1
21904103,University Of Phoenix (Main),Arizona,,22,Private profit,Yellow Ribbon,"$16,323.92",32
21904042,Virginia College - Knoxville,Tennessee,,1,Private profit,Yellow Ribbon,"$1,032.06",1
21903232,Berkeley College - Brooklyn Campus,New York,,23,Private profit,Yellow Ribbon,"$99,050.85",34
21903144,University Of Phoenix - Murray,Utah,,5,Private profit,Yellow Ribbon,"$4,107.99",9
21903133,Strayer University - South Charlotte,North Carolina,,6,Private profit,Yellow Ribbon,"$4,685.50",6
21903132,Berkeley College Of New York,New York,,152,Private profit,Yellow Ribbon,"$611,815.65",223
21903128,University Of Phoenix - Reno,Nevada,,1,Private profit,Yellow Ribbon,$360.85,1
21903111,Strayer University (Morrow),Georgia,,18,Private profit,Yellow Ribbon,"$14,793.03",18
21902720,Strayer University (White Marsh),Maryland,,5,Private profit,Yellow Ribbon,"$7,205.65",8
21902620,Strayer University (Anne Arundel Campus),Maryland,,3,Private profit,Yellow Ribbon,"$2,419.20",3
21902427,Kaplan University-Omaha,Nebraska,,2,Private profit,Yellow Ribbon,"$2,121.44",3
21902320,Strayer University - Maryland,Maryland,,11,Private profit,Yellow Ribbon,"$9,854.60",12
21902142,South College - Knoxville,Tennessee,,43,Private profit,Yellow Ribbon,"$123,264.16",61
21902137,University Of Phoenix - Oregon Campus,Oregon,,1,Private profit,Yellow Ribbon,$116.25,1
21902133,Strayer University - North Charlotte,North Carolina,,3,Private profit,Yellow Ribbon,"$2,005.55",3
21902111,Strayer University (Cobb County),Georgia,,3,Private profit,Yellow Ribbon,"$2,636.25",3
21902102,Charter College,Alaska,,76,Private profit,Yellow Ribbon,"$234,211.73",201
21901520,Strayer University @ Owings Mills,Maryland,,2,Private profit,Yellow Ribbon,"$1,580.85",2
21901416,The Brown Mackie College-Salina,Kansas,,3,Private profit,Yellow Ribbon,"$4,023.78",6
21901137,Itt Technical Institute Portland,Oregon,,50,Private profit,Yellow Ribbon,"$131,571.82",88
21901133,Strayer University - Rtp (Cary/Morrisville),North Carolina,,8,Private profit,Yellow Ribbon,"$9,515.76",8
21901128,University Of Phoenix - Las Vegas,Nevada,,21,Private profit,Yellow Ribbon,"$20,934.35",37
21901111,Strayer University (Chamblee),Georgia,,6,Private profit,Yellow Ribbon,"$3,697.98",6
21901103,University Of Advancing Technology,Arizona,,55,Private profit,Yellow Ribbon,"$153,059.73",69
21900442,Strayer University - Knoxville,Tennessee,,2,Private profit,Yellow Ribbon,"$2,987.10",3
21900342,Strayer University - Shelby,Tennessee,,1,Private profit,Yellow Ribbon,$293.34,1
21900330,Devry University-Cherry Hill Campus,New Jersey,,8,Private profit,Yellow Ribbon,"$9,081.41",11
21900242,Strayer University - Thousand Oaks Memphis,Tennessee,,2,Private profit,Yellow Ribbon,"$1,549.20",3
21900230,Devry University - Paramus,New Jersey,,17,Private profit,Yellow Ribbon,"$32,097.49",30
21900142,Strayer University - Nashville,Tennessee,,5,Private profit,Yellow Ribbon,"$8,159.23",6
21900130,Devry University - North Brunswick,New Jersey,,26,Private profit,Yellow Ribbon,"$53,309.76",41
21900124,Strayer University Jackson,Mississippi,,2,Private profit,Yellow Ribbon,"$1,461.70",2
21900123,Sanford Brown College-Mendota Heights,Minnesota,,9,Private profit,Yellow Ribbon,"$20,958.76",25
21900113,Devry Institute Of Technology Chicago,Illinois,,24,Private profit,Yellow Ribbon,"$30,596.47",30
21892110,Fortis College - Cutler Bay,Florida,,1,Private profit,Yellow Ribbon,$887.00,1
21891805,University Of Phoenix (Sacramento),California,,53,Private profit,Yellow Ribbon,"$49,390.17",82
21891705,University Of Phoenix  (San Diego),California,,268,Private profit,Yellow Ribbon,"$282,086.53",475
21891605,University Of Phoenix (Costa Mesa),California,,346,Private profit,Yellow Ribbon,"$383,704.51",646
21891505,University Of Phoenix (San Jose),California,,84,Private profit,Yellow Ribbon,"$72,167.18",137
21853735,Brown Mackie College-Cincinnati,Ohio,,1,Private profit,Yellow Ribbon,$840.01,1
21853335,Itt Technical Institute-Akron,Ohio,,13,Private profit,Yellow Ribbon,"$30,479.93",20
21853235,Art Institute Of Ohio - Cincinnati,Ohio,,24,Private profit,Yellow Ribbon,"$72,597.22",37
21853035,Devry-University-Cincinnati,Ohio,,9,Private profit,Yellow Ribbon,"$12,516.31",12
21852835,Devry University-Rockside Center,Ohio,,3,Private profit,Yellow Ribbon,"$6,798.83",5
21852735,Devry University-Columbus,Ohio,,64,Private profit,Yellow Ribbon,"$123,651.50",99
21852535,University Of Phoenix - Columbus,Ohio,,1,Private profit,Yellow Ribbon,"$1,175.85",2
21841538,University Of Phoenix - Harrisburg,Pennsylvania,,4,Private profit,Yellow Ribbon,"$4,447.00",6
21841238,University Of Phoenix Pittsburgh,Pennsylvania,,1,Private profit,Yellow Ribbon,$318.75,1
21841138,"University Of Phoenix, Philadelphia Campus",Pennsylvania,,3,Private profit,Yellow Ribbon,"$2,709.10",4
21840110,Southern Technical College - Tampa,Florida,,14,Private profit,Yellow Ribbon,"$19,938.80",24
21840010,Southern Technical College - Ft Myers,Florida,,11,Private profit,Yellow Ribbon,"$12,129.92",16
21836110,Sanford Brown College - Online,Florida,,59,Private profit,Yellow Ribbon,"$62,251.66",87
21836010,Sanford Brown College - Tampa,Florida,,20,Private profit,Yellow Ribbon,"$59,525.47",38
21833310,Florida Career College - Hialeah,Florida,,1,Private profit,Yellow Ribbon,$750.00,1
21833110,Florida Career College - Pembroke Pines,Florida,,1,Private profit,Yellow Ribbon,$342.85,2
21833010,Florida Career College - Miami,Florida,,3,Private profit,Yellow Ribbon,"$2,333.70",6
21832611,University Of Phoenix - Augusta,Georgia,,4,Private profit,Yellow Ribbon,"$1,855.30",5
21832411,University Of Phoenix - Columbus,Georgia,,5,Private profit,Yellow Ribbon,"$4,553.40",10
21832311,University Of Phoenix - Savannah,Georgia,,2,Private profit,Yellow Ribbon,"$1,635.74",3
21831905,Itt Technical Institute (Orange),California,,105,Private profit,Yellow Ribbon,"$304,769.72",200
21831805,Itt Technical Institute (Lathrop),California,,32,Private profit,Yellow Ribbon,"$89,230.61",59
21831605,Itt Technical Institute (Sylmar),California,,50,Private profit,Yellow Ribbon,"$138,686.23",92
21831505,Itt Technical Institute (Oxnard),California,,40,Private profit,Yellow Ribbon,"$115,250.99",74
21831305,Itt Technical Institute-Torrance,California,,44,Private profit,Yellow Ribbon,"$128,236.60",80
21831205,Itt Technical Institute (San Bernardino),California,,41,Private profit,Yellow Ribbon,"$103,626.53",66
21831105,Itt Technical Institute San Dimas((West Covina Campus)),California,,66,Private profit,Yellow Ribbon,"$197,037.40",134
21831005,Itt Technical Institute-National City,California,,345,Private profit,Yellow Ribbon,"$966,949.50",637
21830905,Itt Technical Institute  Rancho Cordova,California,,64,Private profit,Yellow Ribbon,"$155,627.93",137
21830110,The Art Institute Of Jacksonville,Florida,,80,Private profit,Yellow Ribbon,"$327,952.32",195
21830010,Miami International University Of Art And Design,Florida,,40,Private profit,Yellow Ribbon,"$121,425.04",62
21829210,Itt Technical Institute-St Petersburg,Florida,,31,Private profit,Yellow Ribbon,"$75,237.07",46
21829110,Itt Technical Institute -Hialeah,Florida,,39,Private profit,Yellow Ribbon,"$101,388.50",77
21829010,Itt Technical Institute -Lake Mary,Florida,,23,Private profit,Yellow Ribbon,"$51,922.97",38
21824025,Devry University - St Louis,Missouri,,9,Private profit,Yellow Ribbon,"$18,995.94",13
21823310,University Of Phoenix South Florida Main Campus,Florida,,11,Private profit,Yellow Ribbon,"$12,053.48",20
21823210,University Of Phoenix West Florida Learning Center,Florida,,11,Private profit,Yellow Ribbon,"$8,184.54",16
21823113,The Illinois Institute Of Art-Schaumburg,Illinois,,12,Private profit,Yellow Ribbon,"$22,580.30",15
21823110,University Of Phoenix No Fl,Florida,,9,Private profit,Yellow Ribbon,"$10,576.17",16
21823013,The Illinois Institute Of Art,Illinois,,36,Private profit,Yellow Ribbon,"$137,228.84",61
21823010,University Of Phoenix Cenfl,Florida,,11,Private profit,Yellow Ribbon,"$11,087.98",20
21822411,University Of Phoenix - Sandy Springs,Georgia,,9,Private profit,Yellow Ribbon,"$4,346.31",11
21822206,Devry University/Keller Graduate School Of Management - Colorado Springs,Colorado,,34,Private profit,Yellow Ribbon,"$77,106.25",59
21822106,Devry University/Keller Graduate School Of Management - Westminster,Colorado,,31,Private profit,Yellow Ribbon,"$67,789.30",51
21820306,Westwood College - Online Campus,Colorado,,28,Private profit,Yellow Ribbon,"$60,737.28",42
21820206,Westwood College - Denver South,Colorado,,4,Private profit,Yellow Ribbon,"$8,516.50",4
21820106,Westwood College - Denver North,Colorado,,22,Private profit,Yellow Ribbon,"$53,077.01",34
21819210,Everest University-Melbourne,Florida,,6,Private profit,Yellow Ribbon,"$3,926.48",6
21819110,Everest University-South Orlando Campus,Florida,,19,Private profit,Yellow Ribbon,"$25,526.84",27
21819010,Everest University-North Orlando Campus,Florida,,8,Private profit,Yellow Ribbon,"$11,708.05",11
21817310,Everest University - Orange Park,Florida,,26,Private profit,Yellow Ribbon,"$21,219.86",26
21817210,Everest University - Jacksonville,Florida,,15,Private profit,Yellow Ribbon,"$24,662.99",18
21817110,Everest University - Lakeland,Florida,,3,Private profit,Yellow Ribbon,"$1,759.84",3
21817010,Everest University - Largo,Florida,,14,Private profit,Yellow Ribbon,"$17,517.25",16
21815110,Everest University - Brandon Campus,Florida,,5,Private profit,Yellow Ribbon,"$6,564.54",8
21815010,Everest University-Tampa - W Hillsborough Av,Florida,,3,Private profit,Yellow Ribbon,"$4,535.35",3
21813010,Everest University - Pompano Beach,Florida,,9,Private profit,Yellow Ribbon,"$20,493.77",10
21811606,Itt Technical Institute-Aurora,Colorado,,27,Private profit,Yellow Ribbon,"$60,600.44",40
21811506,Itt Technical Institute-Westminster,Colorado,,26,Private profit,Yellow Ribbon,"$52,271.03",39
21811111,Westwood College (Northlake),Georgia,,19,Private profit,Yellow Ribbon,"$42,668.60",27
21811011,Westwood College (Midtown),Georgia,,17,Private profit,Yellow Ribbon,"$42,079.59",26
21810036,University Of Phoenix - Oklahoma City,Oklahoma,,2,Private profit,Yellow Ribbon,"$1,312.50",3
21809411,Keller Graduate School Of Management - Henry County,Georgia,,3,Private profit,Yellow Ribbon,"$8,026.18",4
21809306,Colorado Technical University-Online,Colorado,,194,Private profit,Yellow Ribbon,"$243,681.93",289
21809206,Colorado Technical University-Denver,Colorado,,16,Private profit,Yellow Ribbon,"$18,420.70",27
21809106,Colorado Technical University-Colorado Springs,Colorado,,35,Private profit,Yellow Ribbon,"$57,103.25",64
21807411,Devry University (Decatur Campus),Georgia,,114,Private profit,Yellow Ribbon,"$221,168.54",199
21807321,University Of Phoenix - Greater Boston Campus,Massachusetts,,6,Private profit,Yellow Ribbon,"$10,626.00",16
21807023,National American Univ Burnsville,Minnesota,,1,Private profit,Yellow Ribbon,$97.84,1
21806411,Devry University (Alpharetta Campus),Georgia,,18,Private profit,Yellow Ribbon,"$21,541.96",21
21805846,The Art Institute Of Virginia Beach,Virginia,,160,Private profit,Yellow Ribbon,"$663,367.59",304
21805746,Itt Technical Institute - Salem,Virginia,,17,Private profit,Yellow Ribbon,"$43,101.77",31
21805646,University Of Phoenix - Virginia Beach Campus,Virginia,,13,Private profit,Yellow Ribbon,"$14,430.74",23
21805546,Devry University - Chesapeake,Virginia,,62,Private profit,Yellow Ribbon,"$68,517.17",100
21805413,American Intercontinental University,Illinois,,174,Private profit,Yellow Ribbon,"$344,759.44",275
21805346,University Of Phoenix-Richmond,Virginia,,3,Private profit,Yellow Ribbon,"$3,160.85",5
21805313,University Of Phoenix Chicago Campus,Illinois,,4,Private profit,Yellow Ribbon,"$2,889.79",6
21805246,Itt Technical Institute-Chantilly,Virginia,,44,Private profit,Yellow Ribbon,"$141,306.44",88
21805213,Devry University - Tinley Park,Illinois,,12,Private profit,Yellow Ribbon,"$20,628.74",18
21805146,Ecpi University,Virginia,,716,Private profit,Yellow Ribbon,"$1,352,247.69","1,534"
21805113,Devry University Online,Illinois,,558,Private profit,Yellow Ribbon,"$855,682.37",834
21805023,Sanford Brown College-Brooklyn Center,Minnesota,,1,Private profit,Yellow Ribbon,$456.88,1
21804905,Santa Barbara Business College (Santa Barbara),California,,7,Private profit,Yellow Ribbon,"$7,751.54",10
21804805,Santa Barbara Business College  (Ventura),California,,2,Private profit,Yellow Ribbon,"$2,772.02",3
21804705,Santa Barbara Business College  Rancho Mirage,California,,9,Private profit,Yellow Ribbon,"$9,914.62",11
21804605,Devry University (Oxnard),California,,7,Private profit,Yellow Ribbon,"$20,213.13",12
21804505,Devry University (Sherman Oaks),California,,63,Private profit,Yellow Ribbon,"$123,159.09",103
21804405,"Art Institute Of California - Silicon Valley, A Campus Of Argosy University",California,,23,Private profit,Yellow Ribbon,"$91,413.48",38
21804305,Devry University (San Jose),California,,21,Private profit,Yellow Ribbon,"$32,799.05",28
21804206,University Of Phoenix - Colorado Springs,Colorado,,9,Private profit,Yellow Ribbon,"$8,137.12",15
21804125,The Art Institute Of St. Louis,Missouri,,14,Private profit,Yellow Ribbon,"$33,076.44",16
21804106,University Of Phoenix - Lone Tree,Colorado,,5,Private profit,Yellow Ribbon,"$2,406.62",6
21804105,Argosy University (Ontario),California,,6,Private profit,Yellow Ribbon,"$5,898.25",8
21804023,Rasmussen College- Blaine,Minnesota,,4,Private profit,Yellow Ribbon,"$2,328.99",7
21804005,Devry University (Colton),California,,24,Private profit,Yellow Ribbon,"$33,525.71",36
21803905,Westwood College- Torrance,California,,14,Private profit,Yellow Ribbon,"$37,683.07",25
21803805,Devry University (Elk Grove),California,,43,Private profit,Yellow Ribbon,"$89,869.51",74
21803605,The Art Institute Of California-San Francisco A College Of Argosy University,California,,55,Private profit,Yellow Ribbon,"$223,231.44",96
21803446,Itt Technical Institute-Richmond,Virginia,,53,Private profit,Yellow Ribbon,"$128,905.21",92
21803420,University Of Phoenix Greenbelt,Maryland,,2,Private profit,Yellow Ribbon,"$2,293.35",3
21803411,Keller Graduate School Of Management - Decatur,Georgia,,5,Private profit,Yellow Ribbon,"$6,767.27",6
21803405,Devry University (Oakland),California,,15,Private profit,Yellow Ribbon,"$17,865.76",23
21803346,Itt Technical Institute-Norfolk,Virginia,,179,Private profit,Yellow Ribbon,"$478,034.34",318
21803320,Itt Technical Institute Owings Mills,Maryland,,36,Private profit,Yellow Ribbon,"$102,243.81",63
21803305,Carrington College California (San Jose),California,,3,Private profit,Yellow Ribbon,"$3,867.50",4
21803205,Westwood College-Inland Empire,California,,59,Private profit,Yellow Ribbon,"$141,573.16",89
21803123,Globe University Online Div-  Minn Sch Of Business,Minnesota,,3,Private profit,Yellow Ribbon,"$3,394.69",3
