Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Tuition and Fees Cost, Number of payments 
31033613,Judson University,Illinois,, 19 ,Private non-profit,School Tuition & Fees,"$185,357.60", 67 
31033143,Saint Leo University,Texas,, 132 ,Private non-profit,School Tuition & Fees,"$585,997.34", 442 
31033113,Garrett-Evangelical Theological Seminary,Illinois,, 2 ,Private non-profit,School Tuition & Fees,"$21,084.46", 4 
31032822,Michigan School Of Professional Psychology,Michigan,, 1 ,Private non-profit,School Tuition & Fees,"$7,216.48", 3 
31032743,Wayland Baptist University San Antonio,Texas,, 736 ,Private non-profit,School Tuition & Fees,"$3,782,656.59"," 1,845 "
31032443,Wayland Baptist University Sheppard,Texas,, 89 ,Private non-profit,School Tuition & Fees,"$331,917.31", 215 
31032013,Columbia College-Chicago,Illinois,, 149 ,Private non-profit,School Tuition & Fees,"$2,089,742.46", 275 
31032006,Charis Bible College,Colorado,, 24 ,Private non-profit,School Tuition & Fees,"$62,350.10", 53 
31031843,Embry-Riddle Aeronautical University-Ft Worth,Texas,, 243 ,Private non-profit,School Tuition & Fees,"$978,698.55", 591 
31030713,Bradley University,Illinois,, 45 ,Private non-profit,School Tuition & Fees,"$745,077.89", 98 
31030643,Embry-Riddle Aeronautical University-Dyess Afb,Texas,, 30 ,Private non-profit,School Tuition & Fees,"$141,104.00", 85 
31029743,Letourneau University-Longview,Texas,, 98 ,Private non-profit,School Tuition & Fees,"$1,261,153.88", 283 
31029643,Webster University San Antonio,Texas,, 138 ,Private non-profit,School Tuition & Fees,"$668,040.76", 342 
31029543,Oblate School Of Theology,Texas,, 3 ,Private non-profit,School Tuition & Fees,"$42,855.00", 7 
31029143,Houston Graduate School Of Theology,Texas,, 5 ,Private non-profit,School Tuition & Fees,"$21,777.00", 6 
31029124,Tri-State Baptist College,Mississippi,, 2 ,Private non-profit,School Tuition & Fees,"$4,110.00", 3 
31028443,Park University Lackland,Texas,, 205 ,Private non-profit,School Tuition & Fees,"$556,398.43", 452 
31028343,Embry-Riddle Aeronautical University-San Antonio,Texas,, 80 ,Private non-profit,School Tuition & Fees,"$360,505.35", 207 
31027743,Concordia University-Texas,Texas,, 145 ,Private non-profit,School Tuition & Fees,"$1,581,053.52", 486 
31027343,Austin Graduate School Of Theology,Texas,, 2 ,Private non-profit,School Tuition & Fees,"$5,600.00", 2 
31027124,Wesley Biblical Seminary,Mississippi,, 1 ,Private non-profit,School Tuition & Fees,"$7,820.55", 3 
31027062,Universidad De Sta. Isabel,Philippines,, 1 ,Private non-profit,School Tuition & Fees,"$1,864.92", 2 
31026943,Northwood University-Fort Worth,Texas,, 63 ,Private non-profit,School Tuition & Fees,"$120,789.09", 143 
31026432,New York Law School,New York,, 19 ,Private non-profit,School Tuition & Fees,"$273,473.56", 24 
31026062,Philippine Christian University - Cavite,Philippines,, 1 ,Private non-profit,School Tuition & Fees,$848.43, 2 
31025574,Anglia Polytechnic University,British Isles,, 1 ,Private non-profit,School Tuition & Fees,"$8,781.32", 1 
31025538,Harrisburg University Of Science And Technology,Pennsylvania,, 8 ,Private non-profit,School Tuition & Fees,"$72,030.06", 10 
31025438,Carnegie Mellon University,Pennsylvania,, 61 ,Private non-profit,School Tuition & Fees,"$992,833.90", 142 
31025043,Columbia College,Texas,, 234 ,Private non-profit,School Tuition & Fees,"$827,500.43", 707 
31025013,Illinois College Of Optometry,Illinois,, 1 ,Private non-profit,School Tuition & Fees,"$8,437.02", 1 
31024946,Webster University-Ft Belvoir,Virginia,, 289 ,Private non-profit,School Tuition & Fees,"$782,095.99", 709 
31024843,Arlington Baptist College,Texas,, 4 ,Private non-profit,School Tuition & Fees,"$30,093.05", 10 
31024746,Bethel College,Virginia,, 6 ,Private non-profit,School Tuition & Fees,"$31,995.00", 19 
31024546,Appalachian School Of Law,Virginia,, 6 ,Private non-profit,School Tuition & Fees,"$88,217.03", 11 
31024146,Catholic Distance University,Virginia,, 19 ,Private non-profit,School Tuition & Fees,"$65,585.02", 53 
31024062,Asia Pacific Theological Seminary,Philippines,, 1 ,Private non-profit,School Tuition & Fees,"$2,571.00", 1 
31024046,Baptist Theological Seminary At Richmond,Virginia,, 4 ,Private non-profit,School Tuition & Fees,"$29,037.50", 9 
31024043,Park University Austin,Texas,, 49 ,Private non-profit,School Tuition & Fees,"$290,004.08", 154 
31023843,Park University Laughlin,Texas,, 17 ,Private non-profit,School Tuition & Fees,"$56,890.05", 44 
31023643,Park University Ft Bliss,Texas,, 297 ,Private non-profit,School Tuition & Fees,"$1,241,164.79", 832 
31023443,Webster University Ft Bliss,Texas,, 87 ,Private non-profit,School Tuition & Fees,"$545,990.87", 266 
31023018,Embry-Riddle Aeronautical University-Belle Chase,Louisiana,, 18 ,Private non-profit,School Tuition & Fees,"$60,965.00", 41 
31022920,Universidad Metropolitana,Maryland,, 1 ,Private non-profit,School Tuition & Fees,"$4,549.00", 4 
31022820,Universidad Del Turabo,Maryland,, 3 ,Private non-profit,School Tuition & Fees,"$25,274.81", 12 
31022818,Northwood University,Louisiana,, 7 ,Private non-profit,School Tuition & Fees,"$13,290.00", 14 
31022720,Universidad Del Este,Maryland,, 1 ,Private non-profit,School Tuition & Fees,"$11,054.50", 7 
31022718,Our Lady Of Holy Cross College,Louisiana,, 31 ,Private non-profit,School Tuition & Fees,"$228,402.64", 61 
31022120,Webster University-Andrews Afb,Maryland,, 250 ,Private non-profit,School Tuition & Fees,"$699,265.73", 563 
31022118,Embry-Riddle Aeronautical University-Barksdale Afb,Louisiana,, 36 ,Private non-profit,School Tuition & Fees,"$143,766.00", 86 
31021343,Texas Chiropractic College Foundation Inc,Texas,, 4 ,Private non-profit,School Tuition & Fees,"$72,294.08", 8 
31021243,Amberton University,Texas,, 59 ,Private non-profit,School Tuition & Fees,"$183,485.89", 133 
31020409,The Chicago School Of Professional Psychology At Washington Dc,District of Columbia,, 7 ,Private non-profit,School Tuition & Fees,"$105,293.59", 17 
31020311,Belhaven University-Atlanta,Georgia,, 7 ,Private non-profit,School Tuition & Fees,"$30,917.40", 37 
31020218,New Orleans Baptist Theological Seminary,Louisiana,, 58 ,Private non-profit,School Tuition & Fees,"$172,939.98", 107 
31020209,Graduate School,District of Columbia,, 6 ,Private non-profit,School Tuition & Fees,"$9,663.50", 15 
31019909,Institute Of World Politics,District of Columbia,, 20 ,Private non-profit,School Tuition & Fees,"$263,824.74", 30 
31018910,Columbia College-Nas Jacksonville,Florida,, 159 ,Private non-profit,School Tuition & Fees,"$451,202.12", 411 
31018262,De La Salle University-College Of Saint Benilde,Philippines,, 7 ,Private non-profit,School Tuition & Fees,"$17,850.13", 17 
31018074,London Business School,British Isles,, 3 ,Private non-profit,School Tuition & Fees,"$5,970.96", 3 
31017509,Howard University,District of Columbia,, 200 ,Private non-profit,School Tuition & Fees,"$2,627,483.11", 296 
31017062,University Of St. La Salle,Philippines,, 1 ,Private non-profit,School Tuition & Fees,$514.80, 2 
31016910,Warner University,Florida,, 19 ,Private non-profit,School Tuition & Fees,"$163,569.20", 71 
31016838,Lake Erie College Of Osteopathic Medicine,Pennsylvania,, 25 ,Private non-profit,School Tuition & Fees,"$325,062.44", 79 
31016810,Palm Beach Atlantic University,Florida,, 79 ,Private non-profit,School Tuition & Fees,"$947,699.34", 235 
31016643,Episcopal Theological Seminary Of The Southwest,Texas,, 3 ,Private non-profit,School Tuition & Fees,"$17,698.12", 5 
31016621,Lasell College,Massachusetts,, 21 ,Private non-profit,School Tuition & Fees,"$329,358.16", 51 
31016510,Florida Memorial University,Florida,, 11 ,Private non-profit,School Tuition & Fees,"$110,586.64", 30 
31016243,Rice University,Texas,, 62 ,Private non-profit,School Tuition & Fees,"$1,313,402.49", 117 
31016143,Wiley College,Texas,, 16 ,Private non-profit,School Tuition & Fees,"$131,361.40", 49 
31016110,Clearwater Christian College,Florida,, 2 ,Private non-profit,School Tuition & Fees,"$2,915.02", 2 
31016009,Pontifical Faculty Of The Immaculate Conception At Dominican House Of Studies,District of Columbia,, 1 ,Private non-profit,School Tuition & Fees,"$10,060.02", 1 
31015921,Bay Path University,Massachusetts,, 43 ,Private non-profit,School Tuition & Fees,"$473,529.05", 83 
31015830,Centenary College,New Jersey,, 41 ,Private non-profit,School Tuition & Fees,"$311,449.04", 115 
31015821,Endicott College,Massachusetts,, 105 ,Private non-profit,School Tuition & Fees,"$735,723.14", 441 
31015743,Wayland Baptist University Plainview,Texas,, 156 ,Private non-profit,School Tuition & Fees,"$744,113.22", 337 
31015721,Wheelock College,Massachusetts,, 11 ,Private non-profit,School Tuition & Fees,"$157,318.83", 16 
31015430,Embry-Riddle Aeronautical University-Joint Base Mcguire-Dix-Lakehurst,New Jersey,, 60 ,Private non-profit,School Tuition & Fees,"$215,987.00", 138 
31015421,Lesley University,Massachusetts,, 69 ,Private non-profit,School Tuition & Fees,"$630,500.08", 121 
31015238,Biblical Theological Seminary,Pennsylvania,, 6 ,Private non-profit,School Tuition & Fees,"$40,921.72", 38 
31015221,Hebrew College,Massachusetts,, 1 ,Private non-profit,School Tuition & Fees,"$18,920.00", 2 
31015143,University Of St Thomas,Texas,, 75 ,Private non-profit,School Tuition & Fees,"$854,704.65", 139 
31015121,William James College,Massachusetts,, 21 ,Private non-profit,School Tuition & Fees,"$250,739.90", 33 
31014943,University Of Dallas,Texas,, 76 ,Private non-profit,School Tuition & Fees,"$786,165.09", 182 
31014938,Gratz College,Pennsylvania,, 7 ,Private non-profit,School Tuition & Fees,"$58,408.00", 17 
31014821,Pine Manor College,Massachusetts,, 2 ,Private non-profit,School Tuition & Fees,"$33,318.02", 5 
31014721,Boston Architectural College,Massachusetts,, 10 ,Private non-profit,School Tuition & Fees,"$114,641.61", 13 
31014705,Azusa Pacific University College,California,, 30 ,Private non-profit,School Tuition & Fees,"$60,685.00", 30 
31014623,Herzing University-Minneapolis,Minnesota,, 10 ,Private non-profit,School Tuition & Fees,"$125,424.73", 41 
31014606,Front Range Bible Institute,Colorado,, 1 ,Private non-profit,School Tuition & Fees,$360.00, 2 
31014538,La Roche College,Pennsylvania,, 50 ,Private non-profit,School Tuition & Fees,"$653,270.74", 114 
31014523,Bethany Lutheran College,Minnesota,, 9 ,Private non-profit,School Tuition & Fees,"$123,725.99", 14 
31014521,Hampshire College,Massachusetts,, 1 ,Private non-profit,School Tuition & Fees,"$4,478.50", 1 
31014505,Shepherd University,California,, 3 ,Private non-profit,School Tuition & Fees,"$25,795.00", 5 
31014443,Trinity University,Texas,, 44 ,Private non-profit,School Tuition & Fees,"$802,464.27", 75 
31014423,University Of St Thomas-Saint Paul Seminary Sch00l Of Divinity,Minnesota,, 1 ,Private non-profit,School Tuition & Fees,"$20,102.00", 4 
31014323,Hazelden Betty Ford Graduate School Of Addiction Studies,Minnesota,, 1 ,Private non-profit,School Tuition & Fees,"$18,740.00", 3 
31014306,Newman University,Colorado,, 16 ,Private non-profit,School Tuition & Fees,"$132,997.46", 24 
31014305,Park University-Victor Valley College,California,, 10 ,Private non-profit,School Tuition & Fees,"$24,393.00", 16 
31014223,University Of St Thomas-College Of Arts And Sciences,Minnesota,, 1 ,Private non-profit,School Tuition & Fees,"$6,101.40", 3 
31014205,Bastyr University,California,, 6 ,Private non-profit,School Tuition & Fees,"$111,019.19", 17 
31014123,University Of St Thomas School Of Law,Minnesota,, 6 ,Private non-profit,School Tuition & Fees,"$44,714.22", 12 
31014105,John Paul The Great Catholic University,California,, 7 ,Private non-profit,School Tuition & Fees,"$65,039.11", 19 
31014043,Texas Wesleyan University,Texas,, 72 ,Private non-profit,School Tuition & Fees,"$589,697.45", 106 
31014038,Reformed Presbyterian Theological Seminary,Pennsylvania,, 5 ,Private non-profit,School Tuition & Fees,"$26,721.20", 11 
31014006,Colorado Christian University,Colorado,, 461 ,Private non-profit,School Tuition & Fees,"$3,407,877.26"," 1,862 "
31013923,University Of St Thomas School Of Social Work,Minnesota,, 4 ,Private non-profit,School Tuition & Fees,"$42,397.63", 9 
31013905,San Diego Christian College,California,, 116 ,Private non-profit,School Tuition & Fees,"$1,092,693.50", 506 
31013805,Ca International Business Univ,California,, 4 ,Private non-profit,School Tuition & Fees,"$39,029.15", 10 
31013745,Vermont College Of Fine Arts,Vermont,, 8 ,Private non-profit,School Tuition & Fees,"$98,406.17", 11 
31013723,University Of St Thomas-School Of Engineering,Minnesota,, 8 ,Private non-profit,School Tuition & Fees,"$58,709.35", 17 
31013705,Saint Leo University,California,, 35 ,Private non-profit,School Tuition & Fees,"$143,582.82", 101 
31013645,Union Institute & University,Vermont,, 5 ,Private non-profit,School Tuition & Fees,"$46,213.20", 8 
31013643,Texas Lutheran University,Texas,, 54 ,Private non-profit,School Tuition & Fees,"$622,243.98", 78 
31013638,Neumann University,Pennsylvania,, 24 ,Private non-profit,School Tuition & Fees,"$218,724.41", 41 
31013605,California College San Diego,California,, 640 ,Private non-profit,School Tuition & Fees,"$8,153,922.25"," 3,850 "
31013519,New England Bible College,Maine,, 1 ,Private non-profit,School Tuition & Fees,"$2,425.00", 1 
31013505,Springfield College,California,, 3 ,Private non-profit,School Tuition & Fees,"$17,332.40", 4 
31013406,Johnson & Wales University-Denver,Colorado,, 109 ,Private non-profit,School Tuition & Fees,"$1,183,982.77", 383 
31013405,Presidio Graduate School,California,, 4 ,Private non-profit,School Tuition & Fees,"$40,879.05", 5 
31013343,Texas College,Texas,, 7 ,Private non-profit,School Tuition & Fees,"$44,392.80", 12 
31013305,Embry-Riddle Aeronautical University-Worldwide,California,, 19 ,Private non-profit,School Tuition & Fees,"$70,707.75", 44 
31013205,Touro University Worldwide,California,, 35 ,Private non-profit,School Tuition & Fees,"$171,578.24", 130 
31013175,New Brunswick Community College,Canada (except Newfoundland),, 1 ,Private non-profit,School Tuition & Fees,"$2,030.52", 2 
31013105,Park University-Barstow,California,, 23 ,Private non-profit,School Tuition & Fees,"$88,636.02", 55 
31013045,Springfield College,Vermont,, 1 ,Private non-profit,School Tuition & Fees,"$3,038.40", 1 
31012933,Apex School Of Theology,North Carolina,, 13 ,Private non-profit,School Tuition & Fees,"$55,035.89", 43 
31012905,University Of Redlands-Burbank,California,, 16 ,Private non-profit,School Tuition & Fees,"$143,439.42", 48 
31012863,Universidad Teologica Del Caribe,Puerto Rico,, 7 ,Private non-profit,School Tuition & Fees,"$20,771.10", 14 
31012805,University Of Redlands-Riverside,California,, 35 ,Private non-profit,School Tuition & Fees,"$246,323.93", 104 
31012733,Lee University-Charlotte Center,North Carolina,, 4 ,Private non-profit,School Tuition & Fees,"$18,007.75", 19 
31012706,Golden Gate Baptist Theological Seminary,Colorado,, 3 ,Private non-profit,School Tuition & Fees,"$8,332.49", 5 
31012705,University Of Redlands-San Diego,California,, 90 ,Private non-profit,School Tuition & Fees,"$787,311.16", 315 
31012633,St Andrews University,North Carolina,, 19 ,Private non-profit,School Tuition & Fees,"$271,162.60", 34 
31012605,Alliant International University-Irvine,California,, 3 ,Private non-profit,School Tuition & Fees,"$40,739.29", 8 
31012545,Vermont Law School,Vermont,, 23 ,Private non-profit,School Tuition & Fees,"$284,256.18", 60 
31012505,University Of Redlands-Temecula,California,, 81 ,Private non-profit,School Tuition & Fees,"$843,324.56", 346 
31012449,Herzing University-Madison,Wisconsin,, 139 ,Private non-profit,School Tuition & Fees,"$947,213.64", 535 
31012443,Southwestern University,Texas,, 37 ,Private non-profit,School Tuition & Fees,"$499,998.24", 58 
31012433,Johnson & Wales University-Charlotte,North Carolina,, 142 ,Private non-profit,School Tuition & Fees,"$2,092,027.43", 676 
31012405,University Of Redlands-South Coast Metro,California,, 57 ,Private non-profit,School Tuition & Fees,"$343,547.58", 122 
31012363,Caribbean University,Puerto Rico,, 38 ,Private non-profit,School Tuition & Fees,"$119,173.02", 64 
31012349,Herzing University-Brookfield,Wisconsin,, 24 ,Private non-profit,School Tuition & Fees,"$208,208.95", 105 
31012345,Burlington College,Vermont,, 13 ,Private non-profit,School Tuition & Fees,"$111,292.43", 16 
31012333,Hood Theological Seminary,North Carolina,, 6 ,Private non-profit,School Tuition & Fees,"$55,319.40", 16 
31012319,Maine College Of Art,Maine,, 8 ,Private non-profit,School Tuition & Fees,"$73,867.39", 10 
31012305,Cambridge College,California,, 2 ,Private non-profit,School Tuition & Fees,"$13,580.00", 3 
31012249,Herzing University-Kenosha,Wisconsin,, 46 ,Private non-profit,School Tuition & Fees,"$450,683.52", 196 
31012233,Gordon-Conwell Theological Seminary,North Carolina,, 7 ,Private non-profit,School Tuition & Fees,"$27,347.90", 15 
31012206,New Geneva Theological Seminary,Colorado,, 3 ,Private non-profit,School Tuition & Fees,"$5,440.00", 8 
31012205,University Of Redlands-Rancho Cucamonga,California,, 16 ,Private non-profit,School Tuition & Fees,"$81,988.55", 38 
31012201,Alabama College Of Osteopathic Medicine,Alabama,, 2 ,Private non-profit,School Tuition & Fees,"$31,119.52", 5 
31012145,Sit Graduate Institute,Vermont,, 5 ,Private non-profit,School Tuition & Fees,"$51,988.00", 11 
31012133,Chowan University,North Carolina,, 56 ,Private non-profit,School Tuition & Fees,"$687,483.69", 78 
31012106,Fuller Theological Seminary In California,Colorado,, 7 ,Private non-profit,School Tuition & Fees,"$78,428.00", 23 
31012105,University Of Redlands-Torrance,California,, 15 ,Private non-profit,School Tuition & Fees,"$120,107.60", 47 
31012063,American University Of Puerto Rico,Puerto Rico,, 30 ,Private non-profit,School Tuition & Fees,"$99,933.51", 82 
31012062,Central Philippine University,Philippines,, 4 ,Private non-profit,School Tuition & Fees,"$2,563.05", 7 
31012046,Reformed Theological Seminary,Virginia,, 10 ,Private non-profit,School Tuition & Fees,"$54,440.00", 21 
31012033,Webster University-Camp Lejeune,North Carolina,, 64 ,Private non-profit,School Tuition & Fees,"$261,130.33", 171 
31012023,University Of St Thomas-College Of Education Leadership And Counseling,Minnesota,, 18 ,Private non-profit,School Tuition & Fees,"$111,436.71", 45 
